"AHA_ID","Medicare_Provider_ID","Hospital_Name","System_member","System_ID","System_Name","Admissions_2011","HMA_Member","HMA_System_Name","HCAHPS.Answer.Percent.2011"
"6530025",10168,"Jack Hughston Memorial Hospital",NA,NA,NA,2403,NA,NA,73
"6530030",10065,"Russell Medical Center",NA,NA,NA,3481,NA,NA,76
"6530050",10036,"Andalusia Regional Hospital","Y","5990180","LifePoint Hospitals, Inc.",3528,NA,NA,69
"6530070",10078,"Northeast Alabama Regional Medical Center",NA,NA,NA,13202,NA,NA,68
"6530073",10038,"Stringfellow Memorial Hospital","Y","5991775","Health Management Associates",4617,NA,NA,61
"6530080",10073,"Clay County Hospital",NA,NA,NA,1276,NA,NA,74
"6530090",10079,"Athens-Limestone Hospital",NA,NA,NA,3878,NA,NA,71
"6530100",10169,"Atmore Community Hospital","Y","5990185","Baptist Health Care Corporation",1371,NA,NA,77
"6530116",10129,"North Baldwin Infirmary","Y","5992025","Infirmary Health System",1534,NA,NA,75
"6530142",10114,"Medical West","Y","5999105","UAB Health System",8437,"Y","UAB Medicine",69
"6530160",10103,"Princeton Baptist Medical Center","Y","5990345","Baptist Health System",13011,"Y","Tenet Healthcare",71
"6530161",10104,"Trinity Medical Center","Y","5990080","Community Health Systems, Inc.",13822,NA,NA,74
"6530175",10139,"Brookwood Medical Center","Y","5990063","TENET Healthcare Corporation",26539,"Y","Tenet Healthcare",72
"6530180",10011,"St. Vincent's East","Y","5990198","Ascension Health",13277,"Y","Ascension",69
"6530205",10137,"Cooper Green Mercy Hospital",NA,NA,NA,3590,NA,NA,63
"6530260",10056,"St. Vincent's Birmingham","Y","5990198","Ascension Health",20982,"Y","Ascension",74
"6530304",10033,"University of Alabama Hospital","Y","5999105","UAB Health System",45936,"Y","UAB Medicine",71
"6530308",10005,"Marshall Medical Center South","Y","5991975","Marshall Health System",5322,NA,NA,75
"6530310",10099,"D. W. McMillan Memorial Hospital",NA,NA,NA,2204,NA,NA,72
"6530313",10022,"Cherokee Medical Center","Y","5990080","Community Health Systems, Inc.",991,NA,NA,80
"6530314",10058,"Bibb Medical Center",NA,NA,NA,250,NA,NA,63
"6530317",11300,"Washington County Hospital and Nursing Home",NA,NA,NA,439,NA,NA,83
"6530319",10043,"Chilton Medical Center",NA,NA,NA,629,NA,NA,74
"6530320",10035,"Cullman Regional Medical Center",NA,NA,NA,7195,NA,NA,76
"6530323",10052,"Lake Martin Community Hospital",NA,NA,NA,910,NA,NA,70
"6530333",10054,"Parkway Medical Center","Y","5990117","Huntsville Hospital Health System",4271,NA,NA,71
"6530345",10112,"Bryan W. Whitfield Memorial Hospital",NA,NA,NA,3465,"Y","UAB Medicine",61
"6530350",10055,"Flowers Hospital","Y","5990080","Community Health Systems, Inc.",11365,NA,NA,74
"6530373",10001,"Southeast Alabama Medical Center",NA,NA,NA,18116,NA,NA,69
"6530380",10034,"Community Hospital",NA,NA,NA,1895,NA,NA,70
"6530382",10027,"Elba General Hospital","Y","5990002","QHR",626,NA,NA,79
"6530390",10049,"Medical Center Enterprise","Y","5990080","Community Health Systems, Inc.",4298,NA,NA,75
"6530400",10069,"Medical Center Barbour",NA,NA,NA,1612,NA,NA,65
"6530401",10051,"Greene County Hospital",NA,NA,NA,525,NA,NA,71
"6530415",10148,"Evergreen Medical Center","Y","5990283","Gilliard Health Services",1984,NA,NA,74
"6530417",10100,"Thomas Hospital","Y","5992025","Infirmary Health System",7583,NA,NA,72
"6530425",10045,"Fayette Medical Center","Y","5991825","DCH Health System",1462,NA,NA,81
"6530430",10066,"Florala Memorial Hospital",NA,NA,NA,377,NA,NA,71
"6530440",10006,"Eliza Coffee Memorial Hospital","Y","5990622","RegionalCare Hospital Partners",10908,NA,NA,67
"6530446",10083,"South Baldwin Regional Medical Center","Y","5990080","Community Health Systems, Inc.",5553,NA,NA,68
"6530455",10012,"DeKalb Regional Medical Center","Y","5990080","Community Health Systems, Inc.",4089,NA,NA,72
"6530460",10040,"Gadsden Regional Medical Center","Y","5990080","Community Health Systems, Inc.",11898,NA,NA,72
"6530470",10046,"Riverview Regional Medical Center","Y","5991775","Health Management Associates",7449,NA,NA,63
"6530475",10062,"Wiregrass Medical Center",NA,NA,NA,1970,NA,NA,62
"6530478",10047,"Georgiana Hospital",NA,NA,NA,1326,NA,NA,76
"6530480",10095,"Hale County Hospital",NA,NA,NA,574,NA,NA,66
"6530500",10150,"L. V. Stabler Memorial Hospital","Y","5990080","Community Health Systems, Inc.",1531,NA,NA,72
"6530505",10091,"Grove Hill Memorial Hospital",NA,NA,NA,1016,NA,NA,66
"6530510",10039,"Huntsville Hospital","Y","5990117","Huntsville Hospital Health System",43005,NA,NA,69
"6530516",10044,"North Mississippi Medical Center-Hamilton","Y","5990032","North Mississippi Health Services, Inc.",1091,NA,NA,71
"6530521",10131,"Crestwood Medical Center","Y","5990080","Community Health Systems, Inc.",9101,NA,NA,71
"6530530",10128,"Jackson Medical Center","Y","5990283","Gilliard Health Services",906,NA,NA,77
"6530535",10146,"Jacksonville Medical Center","Y","5990337","Capella Healthcare",2125,NA,NA,71
"6530540",10089,"Walker Baptist Medical Center","Y","5990345","Baptist Health System",7289,"Y","Tenet Healthcare",71
"6530580",10025,"Lanier Health Services",NA,NA,NA,3070,NA,NA,66
"6530585",10008,"Crenshaw Community Hospital",NA,NA,NA,1051,NA,NA,66
"6530600",10087,"University of South Alabama Medical Center","Y","5990057","University of South Alabama Hospitals",6345,NA,NA,70
"6530605",10152,"Infirmary West","Y","5992025","Infirmary Health System",1767,NA,NA,65
"6530630",10090,"Providence Hospital","Y","5990198","Ascension Health",14236,"Y","Ascension",68
"6530640",10144,"Springhill Memorial Hospital",NA,NA,NA,7832,NA,NA,68
"6530650",10120,"Monroe County Hospital",NA,NA,NA,1658,NA,NA,76
"6530695",10024,"Jackson Hospital and Clinic",NA,NA,NA,13485,NA,NA,75
"6530705",10023,"Baptist Medical Center South","Y","5990150","Baptist Health",17876,NA,NA,65
"6530755",10050,"St. Vincent's Blount","Y","5990198","Ascension Health",1367,"Y","Ascension",80
"6530760",10029,"East Alabama Medical Center",NA,NA,NA,14835,NA,NA,73
"6530765",10007,"Mizell Memorial Hospital",NA,NA,NA,1697,NA,NA,69
"6530769",10021,"Dale Medical Center",NA,NA,NA,2249,NA,NA,65
"6530772",10130,"St. Vincent's St. Clair","Y","5990198","Ascension Health",1505,"Y","Ascension",77
"6530780",10108,"Prattville Baptist Hospital","Y","5990150","Baptist Health",2112,NA,NA,73
"6530800",10149,"Baptist Medical Center East","Y","5990150","Baptist Health",10672,NA,NA,71
"6530810",10158,"Russellville Hospital","Y","5990180","LifePoint Hospitals, Inc.",2888,NA,NA,70
"6530823",10061,"Highlands Medical Center",NA,NA,NA,4084,NA,NA,69
"6530860",10118,"Vaughan Regional Medical Center","Y","5990180","LifePoint Hospitals, Inc.",7428,NA,NA,64
"6530880",10019,"Helen Keller Hospital",NA,NA,NA,6620,NA,NA,73
"6530900",10164,"Coosa Valley Medical Center",NA,NA,NA,3814,NA,NA,74
"653090A",10157,"Shoals Hospital","Y","5990622","RegionalCare Hospital Partners",2513,NA,NA,68
"6530910",10101,"Citizens Baptist Medical Center","Y","5990345","Baptist Health System",3027,"Y","Tenet Healthcare",66
"653095A",10126,"Troy Regional Medical Center","Y","5990283","Gilliard Health Services",1492,NA,NA,67
"6530960",10092,"DCH Regional Medical Center","Y","5991825","DCH Health System",24099,NA,NA,69
"6531013",10110,"Bullock County Hospital",NA,NA,NA,1738,NA,NA,53
"6531017",10097,"Elmore Community Hospital",NA,NA,NA,1364,NA,NA,72
"6531027",10086,"Northwest Medical Center","Y","5990180","LifePoint Hospitals, Inc.",2375,NA,NA,77
"6531040",10138,"Hill Hospital of Sumter County",NA,NA,NA,328,NA,NA,68
"6534001",10125,"Lakeland Community Hospital","Y","5990180","LifePoint Hospitals, Inc.",1862,NA,NA,68
"6539015",10109,"Pickens County Medical Center",NA,NA,NA,1269,NA,NA,75
"6539030",10102,"J. Paul Jones Hospital",NA,NA,NA,213,NA,NA,71
"6539110",10059,"Lawrence Medical Center",NA,NA,NA,1387,NA,NA,73
"6539160",10032,"Wedowee Hospital",NA,NA,NA,701,NA,NA,65
"6540001",250100,"Baptist Memorial Hospital-Golden Triangle","Y","5991625","Baptist Memorial Health Care Corporation",7153,NA,NA,71
"6540004",250001,"University Hospitals and Health System, University of Mississippi Medical Center",NA,NA,NA,27368,NA,NA,72
"6540007",250102,"Mississippi Baptist Medical Center","Y","5990336","Mississippi Baptist Health System",19025,NA,NA,70
"6540019",250031,"River Region Medical Center","Y","5990080","Community Health Systems, Inc.",10079,NA,NA,69
"6540020",250025,"Gilmore Memorial Regional Medical Center","Y","5991775","Health Management Associates",3736,NA,NA,72
"6540021",250040,"Singing River Health System",NA,NA,NA,18824,NA,NA,74
"6540032",250082,"Delta Regional Medical Center",NA,NA,NA,8219,NA,NA,70
"6540037",250162,"Hancock Medical Center","Y","5990002","QHR",1907,"Y","Ochsner Health System",75
"6540049",250007,"Biloxi Regional Medical Center","Y","5991775","Health Management Associates",7627,NA,NA,66
"6540080",250044,"Baptist Memorial Hospital-Booneville","Y","5991625","Baptist Memorial Health Care Corporation",1353,NA,NA,72
"6540100",250096,"Crossgates River Oaks Hospital","Y","5991775","Health Management Associates",5165,NA,NA,68
"6540110",250057,"King's Daughters Medical Center","Y","5990002","QHR",3430,NA,NA,75
"6540116",251331,"Calhoun Health Services","Y","5990032","North Mississippi Health Services, Inc.",537,NA,NA,80
"6540120",250038,"Madison River Oaks Medical Center","Y","5991775","Health Management Associates",1576,NA,NA,74
"6540156",250042,"Northwest Mississippi Regional Medical Center","Y","5991775","Health Management Associates",5857,NA,NA,67
"6540161",250093,"Bolivar Medical Center","Y","5990180","LifePoint Hospitals, Inc.",3822,NA,NA,71
"6540170",250085,"Marion General Hospital",NA,NA,NA,663,NA,NA,75
"6540206",250009,"Magnolia Regional Health Center",NA,NA,NA,7787,NA,NA,75
"6540210",250136,"Woman's Hospital","Y","5991775","Health Management Associates",2135,NA,NA,82
"6540215",250058,"South Central Regional Medical Center",NA,NA,NA,7939,NA,NA,67
"6540280",250099,"Greenwood Leflore Hospital",NA,NA,NA,7839,NA,NA,73
"6540290",250015,"Grenada Lake Medical Center",NA,NA,NA,2914,NA,NA,69
"6540295",250123,"Garden Park Medical Center","Y","5990048","HCA",3806,"Y","HCA Healthcare",70
"6540300",250019,"Memorial Hospital at Gulfport",NA,NA,NA,15684,NA,NA,70
"6540315",250078,"Forrest General Hospital",NA,NA,NA,26657,NA,NA,69
"6540320",250094,"Wesley Medical Center","Y","5990080","Community Health Systems, Inc.",9121,NA,NA,71
"6540335",250012,"Alliance HealthCare System",NA,NA,NA,794,NA,NA,69
"6540340",250017,"Trace Regional Hospital","Y","5990237","Sunlink Health Systems",900,NA,NA,67
"6540355",250095,"South Sunflower County Hospital",NA,NA,NA,1669,NA,NA,74
"6540359",250002,"North Mississippi Medical Center-Iuka","Y","5990032","North Mississippi Health Services, Inc.",820,NA,NA,77
"6540365",250072,"Central Mississippi Medical Center","Y","5991775","Health Management Associates",9778,NA,NA,68
"6540390",250048,"St. Dominic-Jackson Memorial Hospital",NA,NA,NA,29937,NA,NA,71
"6540420",250059,"Montfort Jones Memorial Hospital",NA,NA,NA,1898,NA,NA,71
"6540455",250027,"Winston Medical Center",NA,NA,NA,711,NA,NA,69
"6540457",250036,"George County Hospital",NA,NA,NA,1394,NA,NA,76
"6540470",250124,"Magee General Hospital",NA,NA,NA,1640,NA,NA,77
"6540475",250049,"Beacham Memorial Hospital",NA,NA,NA,954,NA,NA,74
"6540501",250097,"Southwest Mississippi Regional Medical Center","Y","5990652","Southwest Health Systems",7061,NA,NA,70
"6540510",250104,"Anderson Regional Medical Center",NA,NA,NA,9453,NA,NA,69
"6540575",250081,"Anderson Regional Medical Center-South Campus",NA,NA,NA,1664,NA,NA,69
"6540580",250069,"Rush Foundation Hospital","Y","5990220","Rush Health Systems",5817,NA,NA,69
"6540607",250084,"Natchez Regional Medical Center",NA,NA,NA,3350,NA,NA,69
"6540610",250122,"Natchez Community Hospital","Y","5991775","Health Management Associates",4325,NA,NA,66
"6540657",250006,"Baptist Memorial Hospital-Union County","Y","5991625","Baptist Memorial Health Care Corporation",4077,NA,NA,71
"6540693",250034,"Baptist Memorial Hospital-North Mississippi","Y","5991625","Baptist Memorial Health Care Corporation",7950,NA,NA,67
"6540730",250117,"Highland Community Hospital",NA,NA,NA,2095,NA,NA,72
"6540740",251308,"North Mississippi Medical Center-Pontotoc Hospital and Nursing Home","Y","5990032","North Mississippi Health Services, Inc.",523,NA,NA,70
"6540755",250010,"Tippah County Hospital","Y","5990002","QHR",968,NA,NA,72
"6540775",251318,"North Sunflower Medical Center",NA,NA,NA,897,NA,NA,57
"6540785",250050,"OCH Regional Medical Center",NA,NA,NA,3101,NA,NA,71
"6540790",250126,"North Oak Regional Medical Center",NA,NA,NA,1266,NA,NA,74
"6540810",250004,"North Mississippi Medical Center - Tupelo","Y","5990032","North Mississippi Health Services, Inc.",24812,NA,NA,76
"6540891",250061,"Yalobusha General Hospital",NA,NA,NA,619,NA,NA,75
"6540905",250067,"North Mississippi Medical Center-West Point","Y","5990032","North Mississippi Health Services, Inc.",2000,NA,NA,77
"654090A",250077,"Wayne General Hospital",NA,NA,NA,2158,NA,NA,67
"6540950",250141,"Baptist Memorial Hospital-Desoto","Y","5991625","Baptist Memorial Health Care Corporation",16386,NA,NA,68
"6549001",250128,"Tri-Lakes Medical Center","Y","5991775","Health Management Associates",3048,NA,NA,66
"6549030",250060,"Jefferson County Hospital",NA,NA,NA,898,NA,NA,79
"6549040",250020,"North Mississippi Medical Center-Eupora","Y","5990032","North Mississippi Health Services, Inc.",1267,NA,NA,81
"6549080",250051,"Kilmichael Hospital",NA,NA,NA,251,NA,NA,86
"6549165",250043,"Neshoba County General Hospital",NA,NA,NA,1133,NA,NA,79
"6610001",240196,"Phillips Eye Institute","Y","5990041","Allina Health",191,NA,NA,78
"6610004",240080,"University of Minnesota Medical Center, Fairview","Y","5991325","Fairview Health Services",32212,"Y","Fairview Health Services",63
"6610005",240050,"Fairview Lakes Health Services","Y","5991325","Fairview Health Services",3743,"Y","Fairview Health Services",68
"6610009",240213,"Woodwinds Health Campus","Y","5992185","HealthEast Care System",7192,"Y","Fairview Health Services",71
"6610035",241305,"Riverwood Healthcare Center",NA,NA,NA,1081,NA,NA,75
"6610036",241331,"Albany Area Hospital and Medical Center","Y","5990092","Catholic Health Initiatives",288,NA,NA,76
"6610040",240043,"Mayo Clinic Health System in Albert Lea","Y","5991875","Mayo Clinic Health System",4115,"Y","Mayo Clinic",71
"6610044",240030,"Douglas County Hospital",NA,NA,NA,3931,NA,NA,71
"6610085",240115,"Mercy Hospital","Y","5990041","Allina Health",21062,NA,NA,70
"6610100",240117,"Mayo Clinic Health System in Austin","Y","5991875","Mayo Clinic Health System",3234,NA,NA,70
"6610112",241301,"LakeWood Health Center","Y","5990092","Catholic Health Initiatives",246,"N","Catholic Health Initiatives",71
"6610120",240100,"Sanford Bemidji Medical Center","Y","5990530","Sanford Health",6499,NA,NA,67
"6610130",241365,"Swift County-Benson Hospital",NA,NA,NA,334,NA,NA,67
"6610150",241316,"Bigfork Valley Hospital",NA,NA,NA,348,NA,NA,85
"6610152",240214,"Maple Grove Hospital",NA,NA,NA,5952,NA,NA,69
"6610169",241369,"United Hospital District",NA,NA,NA,746,NA,NA,78
"6610180",240075,"Essentia Health St. Joseph's Medical Center","Y","5990396","Essentia Health",6522,NA,NA,73
"6610190",241377,"St. Francis Healthcare Campus","Y","5990092","Catholic Health Initiatives",1229,"N","Catholic Health Initiatives",67
"6610200",240076,"Buffalo Hospital","Y","5990041","Allina Health",2582,NA,NA,71
"6610240",240020,"Cambridge Medical Center","Y","5990041","Allina Health",3963,NA,NA,70
"6610247",241347,"Sanford Medical Center Canby","Y","5990530","Sanford Health",443,NA,NA,67
"6610277",241364,"Community Memorial Hospital",NA,NA,NA,1371,NA,NA,70
"6610320",241320,"RiverView Health",NA,NA,NA,1078,NA,NA,70
"6610349",241353,"Cuyuna Regional Medical Center",NA,NA,NA,2409,NA,NA,73
"6610355",241314,"Johnson Memorial Health Services",NA,NA,NA,357,NA,NA,81
"6610380",240101,"Essentia Health St. Mary's Hospital - Detroit Lakes","Y","5990396","Essentia Health",2697,NA,NA,67
"6610390",240019,"Essentia Health Duluth","Y","5990396","Essentia Health",4537,NA,NA,62
"6610400",240047,"St. Luke's Hospital",NA,NA,NA,11424,NA,NA,70
"6610410",240002,"Essentia Health St. Mary's Medical Center","Y","5990396","Essentia Health",17147,NA,NA,65
"6610440",240166,"Mayo Clinic Health System in Fairmont","Y","5991875","Mayo Clinic Health System",2299,"Y","Mayo Clinic",67
"6610455",240071,"District One Hospital",NA,NA,NA,1763,NA,NA,68
"6610500",240052,"Lake Region Healthcare Corporation",NA,NA,NA,3086,NA,NA,66
"6610520",241357,"Essentia Health Fosston","Y","5990396","Essentia Health",590,NA,NA,68
"6610523",240132,"Unity Hospital","Y","5990041","Allina Health",13001,NA,NA,64
"6610530",241355,"Glencoe Regional Health Services","Y","5991985","Park Nicollet Health Services",1087,NA,NA,69
"6610540",241376,"Glacial Ridge Health System",NA,NA,NA,677,NA,NA,77
"6610560",240064,"Grand Itasca Clinic and Hospital",NA,NA,NA,2261,"Y","Fairview Health Services",71
"6610570",241343,"Granite Falls Municipal Hospital and Manor",NA,NA,NA,673,NA,NA,65
"6610615",240059,"Regina Medical Center",NA,NA,NA,1712,NA,NA,72
"6610640",240040,"Range Regional Health Services","Y","5991325","Fairview Health Services",3277,"Y","Fairview Health Services",72
"6610650",240187,"Hutchinson Area Health Care","Y","5990041","Allina Health",2776,NA,NA,69
"6610655",241322,"Rainy Lake Medical Center","Y","5990002","QHR",581,NA,NA,70
"6610660",241315,"Sanford Jackson Medical Center","Y","5990530","Sanford Health",171,NA,NA,70
"6610670",241338,"Mayo Clinic Health System in Lake City","Y","5991875","Mayo Clinic Health System",647,"Y","Mayo Clinic",68
"6610690",241366,"Meeker Memorial Hospital",NA,NA,NA,1095,NA,NA,75
"6610700",241370,"St. Gabriel's Hospital","Y","5990092","Catholic Health Initiatives",1419,"N","Catholic Health Initiatives",71
"6610730",241371,"Sanford Luverne Medical Center","Y","5990530","Sanford Health",672,NA,NA,69
"6610750",241372,"Madison Hospital",NA,NA,NA,419,NA,NA,62
"6610760",240093,"Mayo Clinic Health System in Mankato","Y","5991875","Mayo Clinic Health System",10626,"Y","Mayo Clinic",67
