"Year","AHA ID","Medicare Provider ID","Hospital Name","Address 1 (physical)","City Name (physical)","State (physical)","Zip code (physical)","NPI number","Control / Ownership Type","Beginning of reporting period","Days open during reporting period","End of reporting period","Open 12 full months before end of reporting period","System member","System ID","System Name","System City","System State","System Zip","Admissions (est.)","Admissions",
"2016","6540950","250141","Baptist Memorial Hospital-Desoto","7601 Southcrest Parkway","Southaven","MS","38671-4742","1194789818","Nongovt. (not-for-profit) - Other","10/1/2015","366","9/30/2016","Y","Y","5991625","Baptist Memorial Health Care Corporation","Memphis","TN","38120-2177","Reported","15644",
"2016","6549001","250128","Panola Medical Center","303 Medical Center Drive","Batesville","MS","38606-8608","1114150992","Investor-owned; for-profit - Corporation","10/1/2015","366","9/30/2016","Y","Y","5990960","Curae Health","Clinton","TN","37716-3632","Reported","2746",
"2016","6549030","250060","Jefferson County Hospital","870 South Main Street","Fayette","MS","39069-5695","","Govt. (non federal) - County","10/1/2015","366","9/30/2016","Y","","","","","","","Reported","213",
"2016","6549040","250020","North Mississippi Medical Center-Eupora","70 Medical Plaza","Eupora","MS","39744-4018","1982719621","Nongovt. (not-for-profit) - Other","10/1/2015","366","9/30/2016","Y","Y","5990032","North Mississippi Health Services, Inc.","Tupelo","MS","38801-4996","Reported","1001",
"2016","6549165","250043","Neshoba County General Hospital","1001 Holland Avenue","Philadelphia","MS","39350-2161","1083659734","Govt. (non federal) - County","10/1/2015","366","9/30/2016","Y","","","","","","","Reported","1777",
"2016","6549170","251333","Pearl River County Hospital","305 West Moody Street","Poplarville","MS","39470-7338","","Govt. (non federal) - County","10/1/2015","366","9/30/2016","Y","","","","","","","Reported","24",
"2016","6549175","251306","Perry County General Hospital","206 Bay Avenue","Richton","MS","39476-2941","","Investor-owned; for-profit - Partnership","10/1/2015","366","9/30/2016","Y","","","","","","","Reported","165",
"2016","6549180","250079","Sharkey-Issaquena Community Hospital","108 South Fourth Street","Rolling Fork","MS","39159-5146","","Govt. (non federal) - County","10/1/2015","366","9/30/2016","Y","","","","","","","Reported","552",
"2016","6549241","251335","John C. Stennis Memorial Hospital","14365 Highway 16 West","De Kalb","MS","39328-7974","","Nongovt. (not-for-profit) - Other","10/1/2015","366","9/30/2016","Y","Y","5990220","Rush Health Systems","Meridian","MS","39301-4116","Reported","358",
"2016","6549242","250163","Patients Choice Medical Center of Smith County","347 Magnolia Drive","Raleigh","MS","39153-6011","","Investor-owned; for-profit - Corporation","10/1/2015","366","9/30/2016","Y","","","","","","","Reported","156",
"2016","6610001","240196","Phillips Eye Institute","2215 Park Avenue","Minneapolis","MN","55404-3756","1457319527","Nongovt. (not-for-profit) - Other","","0","","","Y","5990041","Allina Health","Minneapolis","MN","55407-1321","Estimated","18",
"2016","6610004","240080","University of Minnesota Medical Center, Fairview","2450 Riverside Avenue","Minneapolis","MN","55454-1400","1013994359","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","Y","5991325","Fairview Health Services","Minneapolis","MN","55454-1400","Reported","32470",
"2016","6610005","240050","Fairview Lakes Health Services","5200 Fairview Boulevard","Wyoming","MN","55092-8013","1083692941","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","Y","5991325","Fairview Health Services","Minneapolis","MN","55454-1400","Reported","2842",
"2016","6610009","240213","Woodwinds Health Campus","1925 Woodwinds Drive","Woodbury","MN","55125-4445","1356309322","Nongovt. (not-for-profit) - Other","9/1/2015","366","8/31/2016","Y","Y","5991325","Fairview Health Services","Minneapolis","MN","55454-1400","Reported","7408",
"2016","6610010","241313","Essentia Health Ada","201 9th Street West","Ada","MN","56510-1279","","Nongovt. (not-for-profit) - Other","","0","","","Y","5990396","Essentia Health","Duluth","MN","55805-1913","Estimated","109",
"2016","6610023","244012","Community Behavioral Health Hospital - Alexandria","1610 8th Avenue East","Alexandria","MN","56308-2472","","Govt. (non federal) - State","","0","","","Y","5990368","Minnesota Department of Human Services","Saint Paul","MN","55101-2208","Estimated","450",
"2016","6610024","244011","Community Behavioral Health Hospital - Annandale","400 Annandale Boulevard","Annandale","MN","55302-3141","","Govt. (non federal) - State","","0","","","Y","5990368","Minnesota Department of Human Services","Saint Paul","MN","55101-2208","Estimated","450",
"2016","6610025","244017","Community Behavioral Health Hospital - Rochester","251 Wood Lake Drive SE","Rochester","MN","55904-5530","","Govt. (non federal) - State","","0","","","Y","5990368","Minnesota Department of Human Services","Saint Paul","MN","55101-2208","Estimated","225",
"2016","6610027","244015","Community Behavioral Health Hospital - Baxter","14241 Grand Oaks Drive","Baxter","MN","56425-8749","","Govt. (non federal) - State","","0","","","Y","5990368","Minnesota Department of Human Services","Saint Paul","MN","55101-2208","Estimated","450",
"2016","6610035","241305","Riverwood Healthcare Center","200 Bunker Hill Drive","Aitkin","MN","56431-1865","1942277835","Nongovt. (not-for-profit) - Other","10/1/2015","366","9/30/2016","Y","","","","","","","Reported","1161",
"2016","6610040","240043","Mayo Clinic Health System in Albert Lea","404 West Fountain Street","Albert Lea","MN","56007-2473","","Nongovt. (not-for-profit) - Other","","0","","","Y","5991875","Mayo Clinic","Rochester","MN","55905-0002","Estimated","3848",
"2016","6610044","240030","Douglas County Hospital","111 17th Avenue East","Alexandria","MN","56308-3798","1164424305","Govt. (non federal) - County","1/1/2016","366","12/31/2016","Y","","","","","","","Reported","3409",
"2016","6610080","244002","Anoka-Metropolitan Regional Treatment Center","3301 Seventh Avenue","Anoka","MN","55303-4516","","Govt. (non federal) - State","","0","","","Y","5990368","Minnesota Department of Human Services","Saint Paul","MN","55101-2208","Estimated","440",
"2016","6610085","240115","Mercy Hospital","4050 Coon Rapids Boulevard","Coon Rapids","MN","55433-2586","1316904287","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","Y","5990041","Allina Health","Minneapolis","MN","55407-1321","Reported","30191",
"2016","6610087","241341","Appleton Area Health Services","30 South Behl Street","Appleton","MN","56208-1699","","Govt. (non federal) - City","","0","","","","","","","","","Estimated","273",
"2016","6610095","241311","Ridgeview Sibley Medical Center","601 West Chandler Street","Arlington","MN","55307-2127","1740240225","Govt. (non federal) - City","","0","","","Y","5990964","Ridgeview Medical Center","Waconia","MN","55387-1752","Estimated","182",
"2016","6610097","241340","Essentia Health Northern Pines Medical Center","5211 Highway 110","Aurora","MN","55705-1599","1639278609","Nongovt. (not-for-profit) - Other","7/1/2015","366","6/30/2016","Y","Y","5990396","Essentia Health","Duluth","MN","55805-1913","Reported","181",
"2016","6610100","240117","Mayo Clinic Health System-Albert Lea and Austin","1000 First Drive NW","Austin","MN","55912-2904","","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","Y","5991875","Mayo Clinic","Rochester","MN","55905-0002","Reported","4234",
"2016","6610105","241328","Sanford Bagley Medical Center","203 Fourth Street NW","Bagley","MN","56621-8307","","Nongovt. (not-for-profit) - Other","7/1/2015","366","6/30/2016","Y","Y","5990530","Sanford Health","Sioux Falls","SD","57104-0569","Reported","108",
"2016","6610112","241301","CHI LakeWood Health","600 Main Avenue South","Baudette","MN","56623-2855","1922072776","Nongovt. (not-for-profit) - Church Operated","","0","","","Y","5990092","Catholic Health Initiatives","Englewood","CO","80112-5202","Estimated","295",
"2016","6610120","240100","Sanford Bemidji Medical Center","1300 Anne Street NW","Bemidji","MN","56601-5103","1801870191","Nongovt. (not-for-profit) - Other","7/1/2015","366","6/30/2016","Y","Y","5990530","Sanford Health","Sioux Falls","SD","57104-0569","Reported","5684",
"2016","6610130","241365","Swift County - Benson Health Services","1815 Wisconsin Avenue","Benson","MN","56215-1653","1174529002","Govt. (non federal) - Hospital district","","0","","","","","","","","","Estimated","289",
"2016","6610150","241316","Bigfork Valley Hospital","258 Pine Tree Drive","Bigfork","MN","56628","","Govt. (non federal) - Hospital district","1/1/2016","366","12/31/2016","Y","","","","","","","Reported","367",
"2016","6610152","240214","Maple Grove Hospital","9875 Hospital Drive","Maple Grove","MN","55369-4648","1225272552","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","Y","5990887","North Memorial Health Care","Robbinsdale","MN","55422-2926","Reported","8991",
"2016","6610169","241369","United Hospital District","515 South Moore Street","Blue Earth","MN","56013-2158","1952307688","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","","","","","","","Reported","599",
"2016","6610180","240075","Essentia Health St. Joseph's Medical Center","523 North Third Street","Brainerd","MN","56401-3098","","Nongovt. (not-for-profit) - Church Operated","7/1/2015","366","6/30/2016","Y","Y","5990396","Essentia Health","Duluth","MN","55805-1913","Reported","4941",
"2016","6610190","241377","CHI St. Francis Health","2400 St Francis Drive","Breckenridge","MN","56520-1025","1639162381","Nongovt. (not-for-profit) - Church Operated","7/1/2015","366","6/30/2016","Y","Y","5990092","Catholic Health Initiatives","Englewood","CO","80112-5202","Reported","681",
"2016","6610200","240076","Buffalo Hospital","303 Catlin Street","Buffalo","MN","55313-1947","1538123567","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","Y","5990041","Allina Health","Minneapolis","MN","55407-1321","Reported","2286",
"2016","6610240","240020","Cambridge Medical Center","701 South Dellwood Street","Cambridge","MN","55008-1920","1568427383","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","Y","5990041","Allina Health","Minneapolis","MN","55407-1321","Reported","2886",
"2016","6610247","241347","Sanford Canby Medical Center","112 St Olaf Avenue South","Canby","MN","56220-1433","1780781054","Nongovt. (not-for-profit) - Other","7/1/2015","366","6/30/2016","Y","Y","5990530","Sanford Health","Sioux Falls","SD","57104-0569","Reported","364",
"2016","6610251","241346","Mayo Clinic Health System in Cannon Falls","32021 County Road 24 Boulevard","Cannon Falls","MN","55009-1898","","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","Y","5991875","Mayo Clinic","Rochester","MN","55905-0002","Reported","484",
"2016","6610260","241358","U. S. Public Health Service Indian Hospital","425 7th Street North West","Cass Lake","MN","56633","","Govt. (federal) - Public Health Indian Service","","0","","","Y","5999195","U. S. Indian Health Service","Rockville","MD","20852-1627","Estimated","245",
"2016","6610277","241364","Community Memorial Hospital","512 Skyline Boulevard","Cloquet","MN","55720-1199","","Nongovt. (not-for-profit) - Other","","0","","","","","","","","","Estimated","1091",
"2016","6610315","241312","Cook Hospital and Care Center","10 Fifth Street SE","Cook","MN","55723-9745","1992763858","Govt. (non federal) - Hospital district","1/1/2016","366","12/31/2016","Y","","","","","","","Reported","260",
"2016","6610320","241320","RiverView Health","323 South Minnesota Street","Crookston","MN","56716-1601","","Nongovt. (not-for-profit) - Other","10/1/2015","366","9/30/2016","Y","","","","","","","Reported","874",
"2016","6610349","241353","Cuyuna Regional Medical Center","320 East Main Street","Crosby","MN","56441-1690","1538143896","Govt. (non federal) - Hospital district","4/1/2015","366","3/31/2016","Y","","","","","","","Reported","2255",
"2016","6610355","241314","Johnson Memorial Health Services","1282 Walnut Street","Dawson","MN","56232-2333","1093745051","Govt. (non federal) - Hospital district","10/1/2015","366","9/30/2016","Y","","","","","","","Reported","161",
"2016","6610365","241360","Essentia Health-Deer River","115 10th Avenue NE","Deer River","MN","56636-8795","","Nongovt. (not-for-profit) - Other","7/1/2015","366","6/30/2016","Y","Y","5990396","Essentia Health","Duluth","MN","55805-1913","Reported","424",
"2016","6610380","240101","Essentia Health St. Mary's - Detroit Lakes","1027 Washington Avenue","Detroit Lakes","MN","56501-3409","1679561088","Nongovt. (not-for-profit) - Other","7/1/2015","366","6/30/2016","Y","Y","5990396","Essentia Health","Duluth","MN","55805-1913","Reported","2387",
"2016","6610390","240019","Essentia Health Duluth","502 East Second Street","Duluth","MN","55805-1982","1033153895","Nongovt. (not-for-profit) - Other","7/1/2015","366","6/30/2016","Y","Y","5990396","Essentia Health","Duluth","MN","55805-1913","Reported","3049",
"2016","6610400","240047","St. Luke's Hospital","915 East First Street","Duluth","MN","55805-2193","1801835970","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","","","","","","","Reported","10463",
"2016","6610410","240002","Essentia Health St. Mary's Medical Center","407 East Third Street","Duluth","MN","55805-1984","1457393035","Nongovt. (not-for-profit) - Other","7/1/2015","366","6/30/2016","Y","Y","5990396","Essentia Health","Duluth","MN","55805-1913","Reported","17958",
"2016","6610412","241379","Prairie Ridge Hospital and Health Services","1411 Highway 79 E","Elbow Lake","MN","56531-4611","1407838329","Nongovt. (not-for-profit) - Other","10/1/2015","366","9/30/2016","Y","","","","","","","Reported","141",
"2016","6610413","241318","Ely-Bloomenson Community Hospital","328 West Conan Street","Ely","MN","55731-1198","1770542904","Nongovt. (not-for-profit) - Other","10/1/2015","366","9/30/2016","Y","","","","","","","Reported","236",
"2016","6610440","240166","Mayo Clinic Health System in Fairmont","800 Medical Center Drive","Fairmont","MN","56031-4575","1821066499","Nongovt. (not-for-profit) - Other","1/1/2016","366","12/31/2016","Y","Y","5991875","Mayo Clinic","Rochester","MN","55905-0002","Reported","1884",
"2016","6610442","244005","Child and Adolescent Behavioral Health Services","1701 Technology Drive Northeast","Willmar","MN","56201-2275","","Govt. (non federal) - County","","0","","","","","","","","","Estimated","450",
